,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_samples,param_n_estimators,param_oob_score,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
56,2.9060999870300295,0.08956352152904863,0.04304070472717285,0.005261244219893515,poisson,5,0.9,100,True,"{'criterion': 'poisson', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 100, 'oob_score': True}",-109583.17337495026,-113112.1412968165,-118289.13837890227,-112590.64775137405,-119053.34335138304,-114525.68883068522,3600.948974925291,71,0.9264381327615234,0.9336315952057415,0.9525330585315827,0.9034908893296894,0.9322277917516074,0.9296642935160289,0.015752756070942214,78
57,5.897199440002441,0.25087170360192695,0.08431978225708008,0.014157292279461265,poisson,5,0.9,200,True,"{'criterion': 'poisson', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 200, 'oob_score': True}",-110584.6580251146,-114201.9210381404,-120282.47996398294,-113140.36460388552,-119486.55773886161,-115539.196273997,3746.212764795631,77,0.9258056668185766,0.9318881140741118,0.950287270693699,0.9017334973358643,0.9312757116269115,0.9281980521098326,0.015602040185919935,81
58,9.136525869369507,0.3490861277816495,0.1419227123260498,0.03728229314193561,poisson,5,0.9,300,True,"{'criterion': 'poisson', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 300, 'oob_score': True}",-110334.88643735672,-114063.38760263384,-119371.50206352148,-112879.41513200977,-119333.52549889905,-115196.54334688417,3600.9369509216904,73,0.9267437100832326,0.931742073545575,0.9501685256769883,0.9023784818175127,0.9297519816804368,0.9281569545607491,0.015273724952218879,82
59,10.502430438995361,0.3168361892981481,0.14984731674194335,0.021080821269842058,poisson,5,0.9,350,True,"{'criterion': 'poisson', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 350, 'oob_score': True}",-110633.41147030884,-113967.23256225146,-120253.06439970444,-112877.77240509762,-118773.75142445108,-115301.0464523627,3633.7389697460962,75,0.9248744541349381,0.9315079439108982,0.9502205342853758,0.9015374793700643,0.9304769648223534,0.927723475304726,0.015632305489911836,84
60,12.283091640472412,0.2726032414885212,0.16353483200073243,0.010519619717543961,poisson,5,0.9,400,True,"{'criterion': 'poisson', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 400, 'oob_score': True}",-110419.93216621908,-113835.25127355616,-119758.06906792542,-112807.39252799857,-119291.84558125203,-115222.49812339025,3686.5382449654307,74,0.9259445730614215,0.9321949053949607,0.950190069903253,0.9034450412372192,0.9303319852449313,0.9284213149683573,0.014978102930580986,80
61,13.467638969421387,0.4382902242499657,0.19124422073364258,0.009622025459530498,poisson,5,0.9,450,True,"{'criterion': 'poisson', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 450, 'oob_score': True}",-110335.91331871113,-114197.89914705513,-119240.80719051928,-112947.11810146336,-119238.70971693232,-115192.08949493626,3532.081773103865,72,0.926972161899825,0.9313813695108809,0.9510015492264173,0.9013920357124305,0.9314549632791176,0.9284404159257342,0.01587773334953706,79
62,15.484935903549195,0.27401487521489143,0.21986522674560546,0.027605312801860692,poisson,5,0.9,500,True,"{'criterion': 'poisson', 'max_depth': 5, 'max_samples': 0.9, 'n_estimators': 500, 'oob_score': True}",-110137.39387082079,-114188.88031864644,-120509.04790412902,-112938.44747810297,-119587.95232913313,-115472.34438016647,3970.798952920246,76,0.9270351833138111,0.9320839759901497,0.9494434740963712,0.9005272538310954,0.9300771542179012,0.9278334082898658,0.0157248841023671,83
63,3.4391910552978517,0.05811805796786137,0.056065607070922854,0.01115368410171339,poisson,6,0.9,100,True,"{'criterion': 'poisson', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 100, 'oob_score': True}",-94938.59652657744,-98407.70982061264,-101216.5347633334,-100274.27012619769,-102247.09389491544,-99416.84102632731,2571.281124201004,61,0.9458212187876416,0.9473250428035347,0.9633613226656763,0.9144197420763278,0.9478624777260027,0.9437579608118366,0.01599281739440573,70
64,7.056644153594971,0.03402966302319238,0.11036472320556641,0.022736720064142627,poisson,6,0.9,200,True,"{'criterion': 'poisson', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 200, 'oob_score': True}",-95516.6501728645,-98372.95362281293,-100361.25603341225,-99775.42746199713,-102438.53816455152,-99292.96509112767,2296.7638494476987,59,0.9446268819641164,0.9468122164094979,0.964359032540431,0.9160456960050261,0.9477689759599606,0.9439225605758063,0.01561031745622869,68
65,11.637892198562621,0.8857471352248615,0.17629384994506836,0.035000683341191136,poisson,6,0.9,300,True,"{'criterion': 'poisson', 'max_depth': 6, 'max_samples': 0.9, 'n_estimators': 300, 'oob_score': True}",-95676.87349331082,-98351.89381327401,-101310.66052945083,-99264.14848923111,-102523.35278812483,-99425.38582267832,2382.4939577831574,62,0.943927494176088,0.9472371802896399,0.9635766497743861,0.9174408856206718,0.9480106244365045,0.9440385668594582,0.014934483838973379,67
